"id","label","mots_clefs","type","catégorie","prix_achat","date_acquisition","donateur","date_modif","édition","nom","interne","année","statut","tampon","état_général","qualité_photo","rareté","interêt","pivée","note_admin","note_visiteur","pos_x","pos_y","angle_photo","pos_x_photo","pos_y_photo","adresse_nom","adresse_1","adresse_2","adresse_ville","adresse_pays","valeur","précédent","suivant","pays","région","fleuve","pk","rive","sens","description","remarques","message"
"230","21 Asnières le passeur","Asnieres, Le passeur","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"231","975 Mr Remond dans ses essais de marche sur l'eau, Bois de Boulogne","Bois de Boulogne, Mr Remond, marche sur l'eau","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1908","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"232","Joinville-le-pont La marne le quai du barrage","Bains, Joinville-le-pont, le quai du barrage, Yacht ?","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1903","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"233","La Ferté-sous-Jouarre - L'ile et la Marne en amont du pont","""la Ferté-sous-Jouarre, Yacht """"Le Druide""""""","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1910","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"234","2869 Charenton Saint-Maurice La Marne et les îles","Charenton Saint-Maurice, ponton grue Marie Ange","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"235","Creil Barques à la recherche du poisson tué par le dynamitage du pont de fer","Barque et Canot à la rame, Creil, Ponton Grue, Pêche, dynamite","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"236","17 Compiègne les bords de l'Oise","Pont, Barque et Canot à la rame, Pêcheur, Compiègne, Remorqueur guêpe N° 39","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"237","13 Meulan vue d'ensemble des chantiers et cercle de la voile","Voile, Meulan, Chantier naval, Cercle de la Voile","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"238","Macon arrivée du Parisien","Aubes, Macon","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"239","Rouen Quai de Paris","Bateau à vapeur, Rouen, Quai de Paris","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"240","30 Billancourt bord de Seine","Voile, Billancourt, Bastard","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1907","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"241","Chalon sur saone atelier du petit Creusot Submersible","Ponton Grue, atelier du petit Creusot, Submersible, Chalon-sur-Saone","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"242","2278 Saint-germain-en-laye le spa français entrée","Le Spa français, Saint-Germain-en-Laye","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"243","Pontoise l'Oise et le nouveau collège","Pont, Train de Péniches, Pontoise, remorqueur guêpe N° 37, nouveau collège","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1909","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"244","12 Maison-Laffitte le port","Péniche, Usine, Yacht, le Port, Charrette, Chantiers Pitre et Cie., Maisons-Laffitte","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"245","46 Paris Panorama sur la seine","Paris, Bateau mouche, Pont Alexandre III, Tour Eiffel, Embarcadère","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"246","environs de compiègne Le Franc-port-le-pont","Remorqueur, Barque et Canot à la rame, Le Pont, Compiègne, Paquebot","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"247","Ris Orangis Vue des bords de la Seine","Ris Orangis, Remorqueur Martin","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"248","Etiolles Rives de la Seine","Yacht, Etiolles","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"249","Meulan, Panorama de meulan","Barque et Canot à la rame, Voile, Meulan","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"250","Marche de l'armée 29 mai 1904 - sur le pont de chatou","Le Pont, Chatou, Marche de l'Armée","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1904","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"251","52 Meaux - Les vieux moulin sur pilotis - incendiée dans la nuit du 16 au 17 juin 1920","Meaux, Les vieux moulins","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"252","Meaux - vue prise de l'hotel de ville","Meaux, Les vieux moulins","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"253","38 Rouen le pont transbordeur","Barque et Canot à la rame, Voiture, Rouen, Le Pont Transbordeur","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1911","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"254","11 Chatou l'île de Chatou vue prise du pont","Chatou, Maison Fournaise","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"255","Lyon vue sur la Saone - la Passerelle","Lyon, La Saone","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"256","""Tarascon les bords du rhone - Passage du remorqueur """"Le Canigou""""""","Pont, Aubes, Tarascon, Remorqueur Le Canigou","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1920","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"257","""1049 Condrieu (Rhône) Passage du Remorqueur """"Pelvoux""""""","Aubes, Condrieu, Remorqueur Pelvoux","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1917","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"258","Tours les bords du Cher -  La drague et la grue à vapeur","Barque et Canot à la rame, Chaland, Tours, Cher, Drague La Courageuse, Grue à vapeur","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"259","740 Environs de Rouen - la Bouille - Le Boïeldieu","Aubes, La Bouille, Bateau aubes Boïeldieu","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"260","3125 Villeneuve-le-roi - La Seine et la Sablière","Villeneuve-le-roi, Grue L'archimède, Corvol, Sablière","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"261","Ponton pour grue de 3 tonnes à 13 m - Entreprise Lajoinie","Ponton Grue, Entreprise Lajoinie","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"262","738 Environs de Rouen - la Bouille - arrivée du bateau de Rouen","Aubes, La Bouille, Bateau aubes Elan","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"263","14 Honfleur Arrivée du bateau du Havre","Aubes, Honfleur, bateau du havre François, Cloche","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"264","Rouen le pont transbordeur","Rouen, Le Pont Transbordeur","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1901","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"265","281 La Bouille - vue générale","Passeur, La Bouille, Cheval","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"266","586 La Bouille - départ du bateau de Rouen","Aubes, La Bouille, départ du bateau de Rouen","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"267","La Bouille - arrivée du bateau de Rouen","La Bouille, Arrivée du bateau de Rouen","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1913","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"268","217 Le Havre - Le Felix Faure, bateau de Rouen","Le Havre, bateau le Felix Faure","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"269","Rouen, Quai de la bourse","Rouen, Quai de la bourse","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1904","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"270","658 Le Havre - quai d'embarquement","Le Havre, bateau le Felix Faure","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"271","Le Havre - La place Gambetta","Port, Le Havre, La place Gambetta","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"272","Rouen, Quai de la bourse - départ du bateau pour la bouille","Rouen, Quai de la bourse, bateau pour la bouille","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"273","Rouen Bon Secours, Tramways de Rouen à Bonsecours et Mesnil Enard","Tramway, Rouen Bon secours, Mesnil Enard","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"274","080 Saint-germain-en-laye - la route des grottes - l'asenseur","Saint-Germain-en-Laye, L'Ascenseur, Route des Grottes, Charette","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"275","Saint-germain-en-laye - L'ascenseur - La Tour en ciment","Saint-Germain-en-Laye, L'Ascenseur","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2024-02-15 17:39:04",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"276","95 Saint-germain-en-laye - La Passerelle, L'ascenseur et la terrasse","Voiture, Saint-Germain-en-Laye, L'Ascenseur, la Terrasse Saint-Germain-en-Laye - L'Ascenseur","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"277","29 Saint-germain-en-laye - La terrasse, vue générale","Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1915","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"278","31 Bougival, les bords de Seine","Bougival, Aviron et Canotier","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"279","Saint-germain-en-laye - La terrasse","Viaduc, Saint-Germain-en-Laye, la Terrasse Saint-Germain-en-Laye - L'Ascenseur, La terrrasse","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"280","Rouen la perscpective du quai de Paris","Aubes, Rouen, Quai de Paris","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1903","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"281","197 Saint-Mammès Remorqueur faisant le charbon","Pont, Saint-Mammès, Remorqueur Quand-Même","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"282","Rouen Quai Saint-sever","Aubes, Rouen, Quai Saint-Sever","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1906","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"283","746 Environ de Rouen - La Bouille - Le Quai et les bateaux de Rouen","La Bouille, Bateau Elan, Hotel Saint-Pierre, Compagnie Rouennaise de navigation","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"?","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"284","128 Environ de Rouen - La Bouille - Embarcadère du bateau de Rouen","Pêcheur, Voiture, La Bouille, Hotel Saint-Pierre, Compagnie Rouennaise de navigation","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1905","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"285","128 Environ de Rouen - La Bouille - Embarcadère du bateau de Rouen","Pêcheur, Voiture, La Bouille, Hotel Saint-Pierre, Compagnie Rouennaise de navigation","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"286","747 Environ de Rouen - La Bouille - Arrivée du bateau de Rouen","Aubes, La Bouille, Bateau Elan, Hotel Saint-Pierre, Compagnie Rouennaise de navigation","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"287","739 Environ de Rouen - La Bouille - Vue générale des quais","La Bouille, Hotel Saint-Pierre","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"288","Saint-Germain-en-Laye L'église, vue prise du château","Saint-Germain-en-Laye, L'église","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"289","2 Poissy (S&O) Vue sur le petit bras de Seine","Barque et Canot à la rame, Poissy, Restaurant l'Esturgeon","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,"1912","Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
"290","""VETHEUIL Entrée des Iles - Vue du Yacht """"Scarabée""""""","""Barque et Canot à la rame, Vetheuil, Yacht """"Scarabée""""""","CPA","BEF","0","2021-11-14 08:12:56","Samathey","2023-11-08 08:28:24",,,,,"Écrite","Oui","Correct","Bonne","Commune","Moyen","Non","3","0","0","0","0","0","0",,,,,"France","0",,,"France",,,"0","Inconnu","Inconnu",,,
